State,County,Cases,County,Population,county matches county?,cases per pop
Ohio,Sandusky,1370,Sandusky,"58,518",TRUE,0.0234116
Ohio,Scioto,1773,Scioto,"75,314",TRUE,0.02354144
Ohio,Seneca,1563,Seneca,"55,178",TRUE,0.028326507
Ohio,Shelby,1678,Shelby,"48,590",TRUE,0.034533855
Ohio,Stark,7655,Stark,"370,606",TRUE,0.020655359
Ohio,Summit,11890,Summit,"541,013",TRUE,0.021977291
Ohio,Trumbull,4682,Trumbull,"197,974",TRUE,0.02364957
Ohio,Tuscarawas,2874,Tuscarawas,"91,987",TRUE,0.031243545
Ohio,Union,1707,Union,"58,988",TRUE,0.028938089
Ohio,Van Wert,811,Van Wert,"28,275",TRUE,0.028682582
Ohio,Vinton,197,Vinton,"13,085",TRUE,0.015055407
Ohio,Warren,7373,Warren,"234,602",TRUE,0.031427695
Ohio,Washington,967,Washington,"59,911",TRUE,0.016140609
Ohio,Wayne,2933,Wayne,"115,710",TRUE,0.025347852
Ohio,Williams,953,Williams,"36,692",TRUE,0.025972964
Ohio,Wood,4083,Wood,"130,817",TRUE,0.03121154
Ohio,Wyandot,623,Wyandot,"21,772",TRUE,0.028614735
Oklahoma,Adair,1115,Adair,"22,194",TRUE,0.050238803
Oklahoma,Alfalfa,271,Alfalfa,"5,702",TRUE,0.047527183
Oklahoma,Atoka,748,Atoka,"13,758",TRUE,0.054368367
Oklahoma,Beaver,154,Beaver,"5,311",TRUE,0.028996423
Oklahoma,Beckham,1146,Beckham,"21,859",TRUE,0.052426918
Oklahoma,Blaine,306,Blaine,"9,429",TRUE,0.03245307
Oklahoma,Bryan,2508,Bryan,"47,995",TRUE,0.052255443
Oklahoma,Caddo,1566,Caddo,"28,762",TRUE,0.05444684
Oklahoma,Canadian,5913,Canadian,"148,306",TRUE,0.039870268
Oklahoma,Carter,1355,Carter,"48,111",TRUE,0.028164037
Oklahoma,Cherokee,1954,Cherokee,"48,657",TRUE,0.040158662
Oklahoma,Choctaw,628,Choctaw,"14,672",TRUE,0.042802617
Oklahoma,Cimarron,60,Cimarron,"2,137",TRUE,0.028076743
Oklahoma,Cleveland,11158,Cleveland,"284,014",TRUE,0.039286796
Oklahoma,Coal,237,Coal,"5,495",TRUE,0.043130118
Oklahoma,Comanche,3901,Comanche,"120,749",TRUE,0.032306686
Oklahoma,Cotton,176,Cotton,"5,666",TRUE,0.031062478
Oklahoma,Craig,828,Craig,"14,142",TRUE,0.058549003
Oklahoma,Creek,2263,Creek,"71,522",TRUE,0.031640614
Oklahoma,Custer,1598,Custer,"29,003",TRUE,0.055097749
Oklahoma,Delaware,1719,Delaware,"43,009",TRUE,0.039968379
Oklahoma,Dewey,158,Dewey,"4,891",TRUE,0.032304232
Oklahoma,Ellis,111,Ellis,"3,859",TRUE,0.028763928
Oklahoma,Garfield,3224,Garfield,"61,056",TRUE,0.052803983
Oklahoma,Garvin,1348,Garvin,"27,711",TRUE,0.048644942
Oklahoma,Grady,2288,Grady,"55,834",TRUE,0.040978615
Oklahoma,Grant,187,Grant,"4,333",TRUE,0.043157166
Oklahoma,Greer,213,Greer,"5,712",TRUE,0.037289916
Oklahoma,Harmon,95,Harmon,"2,653",TRUE,0.035808519
Oklahoma,Harper,139,Harper,"3,688",TRUE,0.037689805
Oklahoma,Haskell,595,Haskell,"12,627",TRUE,0.047121248
Oklahoma,Hughes,537,Hughes,"13,279",TRUE,0.040439792
Oklahoma,Jackson,1612,Jackson,"24,530",TRUE,0.06571545
Oklahoma,Jefferson,152,Jefferson,"6,002",TRUE,0.025324892
Oklahoma,Johnston,456,Johnston,"11,085",TRUE,0.041136671
Oklahoma,Kay,1465,Kay,"43,538",TRUE,0.033648767
Oklahoma,Kingfisher,773,Kingfisher,"15,765",TRUE,0.049032667
Oklahoma,Kiowa,284,Kiowa,"8,708",TRUE,0.032613689
Oklahoma,Latimer,288,Latimer,"10,073",TRUE,0.028591284
Oklahoma,Le Flore,2213,Le Flore,"49,853",TRUE,0.044390508
Oklahoma,Lincoln,1152,Lincoln,"34,877",TRUE,0.033030364
Oklahoma,Logan,1197,Logan,"48,011",TRUE,0.024931786
Oklahoma,Love,480,Love,"10,253",TRUE,0.046815566
Oklahoma,Major,367,Major,"7,629",TRUE,0.048105912
Oklahoma,Marshall,581,Marshall,"16,931",TRUE,0.034315752
Oklahoma,Mayes,1358,Mayes,"41,100",TRUE,0.033041363
Oklahoma,McClain,2097,McClain,"40,474",TRUE,0.051811039
Oklahoma,McCurtain,2143,McCurtain,"32,832",TRUE,0.065271686
Oklahoma,McIntosh,719,McIntosh,"19,596",TRUE,0.036691161
Oklahoma,Murray,529,Murray,"14,073",TRUE,0.037589711
Oklahoma,Muskogee,3757,Muskogee,"67,997",TRUE,0.055252438
Oklahoma,Noble,350,Noble,"11,131",TRUE,0.031443716
Oklahoma,Nowata,364,Nowata,"10,076",TRUE,0.036125447
Oklahoma,Okfuskee,882,Okfuskee,"11,993",TRUE,0.0735429
Oklahoma,Oklahoma,33851,Oklahoma,"797,434",TRUE,0.042449908
Oklahoma,Okmulgee,1633,Okmulgee,"38,465",TRUE,0.042454179
Oklahoma,Osage,1774,Osage,"46,963",TRUE,0.037774418
Oklahoma,Ottawa,1573,Ottawa,"31,127",TRUE,0.050534905
Oklahoma,Pawnee,488,Pawnee,"16,376",TRUE,0.029799707
Oklahoma,Payne,3745,Payne,"81,784",TRUE,0.045791353
Oklahoma,Pittsburg,1713,Pittsburg,"43,654",TRUE,0.03924039
Oklahoma,Pontotoc,1579,Pontotoc,"38,284",TRUE,0.041244384
Oklahoma,Pottawatomie,2988,Pottawatomie,"72,592",TRUE,0.041161561
Oklahoma,Pushmataha,389,Pushmataha,"11,096",TRUE,0.035057678
Oklahoma,Roger Mills,134,Roger Mills,"3,583",TRUE,0.037398828
Oklahoma,Rogers,3535,Rogers,"92,459",TRUE,0.038233163
Oklahoma,Seminole,1125,Seminole,"24,258",TRUE,0.046376453
Oklahoma,Sequoyah,1664,Sequoyah,"41,569",TRUE,0.04002983
Oklahoma,Stephens,1312,Stephens,"43,143",TRUE,0.030410495
Oklahoma,Texas,2177,Texas,"19,983",TRUE,0.108942601
Oklahoma,Tillman,268,Tillman,"7,250",TRUE,0.036965517
Oklahoma,Tulsa,28966,Tulsa,"651,552",TRUE,0.044456927
Oklahoma,Wagoner,2437,Wagoner,"81,289",TRUE,0.029979456
Oklahoma,Washington,1749,Washington,"51,527",TRUE,0.033943369
Oklahoma,Washita,302,Washita,"10,916",TRUE,0.027665812
Oklahoma,Woods,410,Woods,"8,793",TRUE,0.046628
Oklahoma,Woodward,1644,Woodward,"20,211",TRUE,0.081341844
Oregon,Baker,248,Baker,"16,124",TRUE,0.015380799
Oregon,Benton,679,Benton,"93,053",TRUE,0.007296917
Oregon,Clackamas,5025,Clackamas,"418,187",TRUE,0.012016155
Oregon,Clatsop,321,Clatsop,"40,224",TRUE,0.00798031
Oregon,Columbia,405,Columbia,"52,354",TRUE,0.007735799
Oregon,Coos,368,Coos,"64,487",TRUE,0.005706577
Oregon,Crook,183,Crook,"24,404",TRUE,0.007498771
Oregon,Curry,101,Curry,"22,925",TRUE,0.004405671
Oregon,Deschutes,1841,Deschutes,"197,692",TRUE,0.009312466
Oregon,Douglas,756,Douglas,"110,980",TRUE,0.006812038
Oregon,Gilliam,21,Gilliam,"1,912",TRUE,0.010983264
Oregon,Grant,101,Grant,"7,199",TRUE,0.014029726
Oregon,Harney,82,Harney,"7,393",TRUE,0.011091573
Oregon,Hood River,349,Hood River,"23,382",TRUE,0.014926011
Oregon,Jackson,3240,Jackson,"220,944",TRUE,0.014664349
Oregon,Jefferson,749,Jefferson,"24,658",TRUE,0.030375537
Oregon,Josephine,401,Josephine,"87,487",TRUE,0.004583538
Oregon,Klamath,612,Klamath,"68,238",TRUE,0.00896861
Oregon,Lake,85,Lake,"7,869",TRUE,0.010801881
Oregon,Lane,3672,Lane,"382,067",TRUE,0.00961088
Oregon,Lincoln,559,Lincoln,"49,962",TRUE,0.011188503
Oregon,Linn,1188,Linn,"129,749",TRUE,0.00915614
Oregon,Malheur,2265,Malheur,"30,571",TRUE,0.074089824
Oregon,Marion,8025,Marion,"347,818",TRUE,0.023072411
Oregon,Morrow,602,Morrow,"11,603",TRUE,0.051883134
Oregon,Multnomah,14060,Multnomah,"812,855",TRUE,0.017297058
Oregon,Polk,983,Polk,"86,085",TRUE,0.011418946
Oregon,Sherman,23,Sherman,"1,780",TRUE,0.012921348
Oregon,Tillamook,111,Tillamook,"27,036",TRUE,0.004105637
Oregon,Umatilla,4013,Umatilla,"77,950",TRUE,0.051481719
Oregon,Union,655,Union,"26,835",TRUE,0.024408422
Oregon,Wallowa,70,Wallowa,"7,208",TRUE,0.009711432
Oregon,Wasco,447,Wasco,"26,682",TRUE,0.016752867
Oregon,Washington,8466,Washington,"601,592",TRUE,0.014072661
Oregon,Wheeler,1,Wheeler,"1,332",TRUE,0.000750751
Oregon,Yamhill,1468,Yamhill,"107,100",TRUE,0.013706816
Pennsylvania,Adams,1636,Adams,"103,009",TRUE,0.015882107
Pennsylvania,Allegheny,22527,Allegheny,"1,216,045",TRUE,0.018524808
Pennsylvania,Armstrong,1441,Armstrong,"64,735",TRUE,0.022259983
Pennsylvania,Beaver,3154,Beaver,"163,929",TRUE,0.019240037
Pennsylvania,Bedford,1113,Bedford,"47,888",TRUE,0.023241731
Pennsylvania,Berks,12215,Berks,"421,164",TRUE,0.029002954
Pennsylvania,Blair,3105,Blair,"121,829",TRUE,0.025486543
Pennsylvania,Bradford,1605,Bradford,"60,323",TRUE,0.026606767
Pennsylvania,Bucks,14465,Bucks,"628,270",TRUE,0.023023541
Pennsylvania,Butler,3426,Butler,"187,853",TRUE,0.018237665
Pennsylvania,Cambria,2877,Cambria,"130,192",TRUE,0.022098132
Pennsylvania,Cameron,17,Cameron,"4,447",TRUE,0.003822802
Pennsylvania,Carbon,1008,Carbon,"64,182",TRUE,0.015705338
Pennsylvania,Centre,5502,Centre,"162,385",TRUE,0.03388244
Pennsylvania,Chester,10505,Chester,"524,989",TRUE,0.020009943
Pennsylvania,Clarion,651,Clarion,"38,438",TRUE,0.016936365
Pennsylvania,Clearfield,1076,Clearfield,"79,255",TRUE,0.013576431
Pennsylvania,Clinton,490,Clinton,"38,632",TRUE,0.012683785
Pennsylvania,Columbia,1309,Columbia,"64,964",TRUE,0.020149621
Pennsylvania,Crawford,1362,Crawford,"84,629",TRUE,0.016093774
Pennsylvania,Cumberland,4017,Cumberland,"253,370",TRUE,0.015854284
Pennsylvania,Dauphin,6637,Dauphin,"278,299",TRUE,0.023848451
Pennsylvania,Delaware,17899,Delaware,"566,747",TRUE,0.031581993
Pennsylvania,Elk,407,Elk,"29,910",TRUE,0.013607489
Pennsylvania,Erie,4096,Erie,"269,728",TRUE,0.015185669
Pennsylvania,Fayette,1596,Fayette,"129,274",TRUE,0.01234587
Pennsylvania,Forest,51,Forest,"7,247",TRUE,0.007037395
Pennsylvania,Franklin,3582,Franklin,"155,027",TRUE,0.023105653
Pennsylvania,Fulton,198,Fulton,"14,530",TRUE,0.013626979
Pennsylvania,Greene,558,Greene,"36,233",TRUE,0.015400326
Pennsylvania,Huntingdon,1488,Huntingdon,"45,144",TRUE,0.032961191
Pennsylvania,Indiana,2062,Indiana,"84,073",TRUE,0.024526305
Pennsylvania,Jefferson,521,Jefferson,"43,425",TRUE,0.011997697
Pennsylvania,Juniata,535,Juniata,"24,763",TRUE,0.021604814
Pennsylvania,Lackawanna,4597,Lackawanna,"209,674",TRUE,0.021924511
Pennsylvania,Lancaster,13564,Lancaster,"545,724",TRUE,0.024855055
Pennsylvania,Lawrence,1776,Lawrence,"85,512",TRUE,0.020769015
Pennsylvania,Lebanon,4444,Lebanon,"141,793",TRUE,0.031341463
Pennsylvania,Lehigh,9453,Lehigh,"369,318",TRUE,0.025595828
Pennsylvania,Luzerne,7966,Luzerne,"317,417",TRUE,0.025096324
Pennsylvania,Lycoming,1580,Lycoming,"113,299",TRUE,0.013945401
Pennsylvania,McKean,332,McKean,"40,625",TRUE,0.008172308
Pennsylvania,Mercer,2198,Mercer,"109,424",TRUE,0.020087001
Pennsylvania,Mifflin,1202,Mifflin,"46,138",TRUE,0.026052278
Pennsylvania,Monroe,2782,Monroe,"170,271",TRUE,0.01633866
Pennsylvania,Montgomery,18861,Montgomery,"830,915",TRUE,0.022699073
Pennsylvania,Montour,399,Montour,"18,230",TRUE,0.021886999
Pennsylvania,Northampton,7472,Northampton,"305,285",TRUE,0.02447549
Pennsylvania,Northumberland,2118,Northumberland,"90,843",TRUE,0.02331495
Pennsylvania,Perry,553,Perry,"46,272",TRUE,0.011951072
Pennsylvania,Philadelphia,59081,Philadelphia,"1,584,064",TRUE,0.037297104
Pennsylvania,Pike,774,Pike,"55,809",TRUE,0.013868731
Pennsylvania,Potter,125,Potter,"16,526",TRUE,0.007563839
Pennsylvania,Schuylkill,3240,Schuylkill,"141,359",TRUE,0.022920366
Pennsylvania,Snyder,819,Snyder,"40,372",TRUE,0.020286337
Pennsylvania,Somerset,1165,Somerset,"73,447",TRUE,0.015861778
Pennsylvania,Sullivan,41,Sullivan,"6,066",TRUE,0.006758985
Pennsylvania,Susquehanna,535,Susquehanna,"40,328",TRUE,0.013266217
Pennsylvania,Tioga,658,Tioga,"40,591",TRUE,0.01621049
Pennsylvania,Union,1187,Union,"44,923",TRUE,0.02642299
Pennsylvania,Venango,674,Venango,"50,668",TRUE,0.013302282
Pennsylvania,Warren,154,Warren,"39,191",TRUE,0.003929474
Pennsylvania,Washington,3596,Washington,"206,865",TRUE,0.017383318
Pennsylvania,Wayne,383,Wayne,"51,361",TRUE,0.00745702
Pennsylvania,Westmoreland,7097,Westmoreland,"348,899",TRUE,0.02034113
Pennsylvania,Wyoming,372,Wyoming,"26,794",TRUE,0.013883705
Pennsylvania,York,8975,York,"449,058",TRUE,0.019986282
Rhode Island,Bristol,1044,Bristol,"48,479",TRUE,0.021535098
Rhode Island,Kent,4152,Kent,"164,292",TRUE,0.025272077
Rhode Island,Newport,1046,Newport,"82,082",TRUE,0.012743354
Rhode Island,Providence,31512,Providence,"638,931",TRUE,0.04931988
Rhode Island,Washington,1891,Washington,"125,577",TRUE,0.01505849
South Carolina,Abbeville,901,Abbeville,"24,527",TRUE,0.036735027
South Carolina,Aiken,5950,Aiken,"170,872",TRUE,0.034821387
South Carolina,Allendale,445,Allendale,"8,688",TRUE,0.051220074
South Carolina,Anderson,7395,Anderson,"202,558",TRUE,0.036508062
South Carolina,Bamberg,717,Bamberg,"14,066",TRUE,0.05097398
South Carolina,Barnwell,942,Barnwell,"20,866",TRUE,0.045145212
South Carolina,Beaufort,6785,Beaufort,"192,122",TRUE,0.035316101
South Carolina,Berkeley,6841,Berkeley,"227,907",TRUE,0.03001663
South Carolina,Calhoun,543,Calhoun,"14,553",TRUE,0.037311894
South Carolina,Charleston,19075,Charleston,"411,406",TRUE,0.046365391
South Carolina,Cherokee,1942,Cherokee,"57,300",TRUE,0.033891798
South Carolina,Chester,1446,Chester,"32,244",TRUE,0.044845553
South Carolina,Chesterfield,1681,Chesterfield,"45,650",TRUE,0.036823658
South Carolina,Clarendon,1313,Clarendon,"33,745",TRUE,0.038909468
South Carolina,Colleton,1440,Colleton,"37,677",TRUE,0.038219603
South Carolina,Darlington,2892,Darlington,"66,618",TRUE,0.043411691
South Carolina,Dillon,1471,Dillon,"30,479",TRUE,0.048262738
South Carolina,Dorchester,5474,Dorchester,"162,809",TRUE,0.03362222
South Carolina,Edgefield,1108,Edgefield,"27,260",TRUE,0.040645635
South Carolina,Fairfield,998,Fairfield,"22,347",TRUE,0.044659238
South Carolina,Florence,6349,Florence,"138,293",TRUE,0.045909771
South Carolina,Georgetown,2664,Georgetown,"62,680",TRUE,0.042501595
South Carolina,Greenville,21843,Greenville,"523,542",TRUE,0.041721581
South Carolina,Greenwood,2911,Greenwood,"70,811",TRUE,0.041109432
South Carolina,Hampton,836,Hampton,"19,222",TRUE,0.043491832
South Carolina,Horry,14051,Horry,"354,081",TRUE,0.03968301
South Carolina,Jasper,1009,Jasper,"30,073",TRUE,0.033551691
South Carolina,Kershaw,2823,Kershaw,"66,551",TRUE,0.042418596
South Carolina,Lancaster,3242,Lancaster,"98,012",TRUE,0.033077582
South Carolina,Laurens,2323,Laurens,"67,493",TRUE,0.034418384
South Carolina,Lee,852,Lee,"16,828",TRUE,0.050629903
South Carolina,Lexington,10736,Lexington,"298,750",TRUE,0.035936402
South Carolina,Marion,1277,Marion,"30,657",TRUE,0.041654435
South Carolina,Marlboro,1313,Marlboro,"26,118",TRUE,0.050271843
South Carolina,McCormick,315,McCormick,"9,463",TRUE,0.033287541
South Carolina,Newberry,2025,Newberry,"38,440",TRUE,0.052679501
South Carolina,Oconee,2969,Oconee,"79,546",TRUE,0.037324315
South Carolina,Orangeburg,3640,Orangeburg,"86,175",TRUE,0.042239629
South Carolina,Pickens,5732,Pickens,"126,884",TRUE,0.045175121
South Carolina,Richland,19441,Richland,"415,759",TRUE,0.046760263
South Carolina,Saluda,777,Saluda,"20,473",TRUE,0.037952425
South Carolina,Spartanburg,11363,Spartanburg,"319,785",TRUE,0.035533249
South Carolina,Sumter,4009,Sumter,"106,721",TRUE,0.03756524
South Carolina,Union,976,Union,"27,316",TRUE,0.035729975
South Carolina,Williamsburg,1588,Williamsburg,"30,368",TRUE,0.052291886
South Carolina,York,8738,York,"280,979",TRUE,0.031098409
South Dakota,Aurora,321,Aurora,"2,751",TRUE,0.116684842
South Dakota,Beadle,2093,Beadle,"18,453",TRUE,0.113423292
South Dakota,Bennett,293,Bennett,"3,365",TRUE,0.087072808
South Dakota,Bon Homme,1288,Bon Homme,"6,901",TRUE,0.186639617
South Dakota,Brookings,2204,Brookings,"35,077",TRUE,0.062833196
South Dakota,Brown,3142,Brown,"38,839",TRUE,0.080898066
South Dakota,Brule,512,Brule,"5,297",TRUE,0.096658486
South Dakota,Buffalo,352,Buffalo,"1,962",TRUE,0.179408767
South Dakota,Butte,642,Butte,"10,429",TRUE,0.061559114
South Dakota,Campbell,97,Campbell,"1,376",TRUE,0.070494186
South Dakota,Charles Mix,703,Charles Mix,"9,292",TRUE,0.075656479
South Dakota,Clark,218,Clark,"3,736",TRUE,0.058351178
South Dakota,Clay,1198,Clay,"14,070",TRUE,0.0851457
South Dakota,Codington,2403,Codington,"28,009",TRUE,0.085793852
South Dakota,Corson,336,Corson,"4,086",TRUE,0.082232012
South Dakota,Custer,480,Custer,"8,972",TRUE,0.053499777
South Dakota,Davison,2156,Davison,"19,775",TRUE,0.109026549
South Dakota,Day,297,Day,"5,424",TRUE,0.054756637
South Dakota,Deuel,272,Deuel,"4,351",TRUE,0.062514365
South Dakota,Dewey,720,Dewey,"5,892",TRUE,0.122199593
South Dakota,Douglas,269,Douglas,"2,921",TRUE,0.092091749
South Dakota,Edmunds,221,Edmunds,"3,829",TRUE,0.05771742
South Dakota,Fall River,340,Fall River,"6,713",TRUE,0.050647996
South Dakota,Faulk,268,Faulk,"2,299",TRUE,0.116572423
South Dakota,Grant,522,Grant,"7,052",TRUE,0.074021554
South Dakota,Gregory,396,Gregory,"4,185",TRUE,0.094623656
South Dakota,Haakon,131,Haakon,"1,899",TRUE,0.068983676
South Dakota,Hamlin,403,Hamlin,"6,164",TRUE,0.065379624
South Dakota,Hand,261,Hand,"3,191",TRUE,0.081792542
South Dakota,Hanson,207,Hanson,"3,453",TRUE,0.059947871
South Dakota,Harding,64,Harding,"1,298",TRUE,0.049306626
South Dakota,Hughes,1483,Hughes,"17,526",TRUE,0.08461714
South Dakota,Hutchinson,483,Hutchinson,"7,291",TRUE,0.066246057
South Dakota,Hyde,109,Hyde,"1,301",TRUE,0.083781706
South Dakota,Jackson,183,Jackson,"3,344",TRUE,0.05472488
South Dakota,Jerauld,227,Jerauld,"2,013",TRUE,0.112767014
South Dakota,Jones,53,Jones,903,TRUE,0.058693245
South Dakota,Kingsbury,391,Kingsbury,"4,939",TRUE,0.079165823
South Dakota,Lake,754,Lake,"12,797",TRUE,0.058920059
South Dakota,Lawrence,1779,Lawrence,"25,844",TRUE,0.068836093
South Dakota,Lincoln,4834,Lincoln,"61,128",TRUE,0.079079963
South Dakota,Lyman,412,Lyman,"3,781",TRUE,0.108965882
South Dakota,Marshall,138,Marshall,"4,935",TRUE,0.027963526
South Dakota,McCook,546,McCook,"5,586",TRUE,0.097744361
South Dakota,McPherson,122,McPherson,"2,379",TRUE,0.051282051
South Dakota,Meade,1541,Meade,"28,332",TRUE,0.054390795
South Dakota,Mellette,149,Mellette,"2,061",TRUE,0.072295002
South Dakota,Miner,179,Miner,"2,216",TRUE,0.080776173
South Dakota,Minnehaha,18247,Minnehaha,"193,134",TRUE,0.094478445
South Dakota,Moody,374,Moody,"6,576",TRUE,0.056873479
South Dakota,Oglala Lakota,1498,Oglala Lakota,"14,177",TRUE,0.105664104
South Dakota,Pennington,7608,Pennington,"113,775",TRUE,0.06686882
South Dakota,Perkins,139,Perkins,"2,865",TRUE,0.048516579
South Dakota,Potter,233,Potter,"2,153",TRUE,0.108221087
South Dakota,Roberts,624,Roberts,"10,394",TRUE,0.060034635
South Dakota,Sanborn,228,Sanborn,"2,344",TRUE,0.097269625
South Dakota,Spink,504,Spink,"6,376",TRUE,0.079046424
South Dakota,Stanley,207,Stanley,"3,098",TRUE,0.066817301
South Dakota,Sully,82,Sully,"1,391",TRUE,0.058950395
South Dakota,Todd,803,Todd,"10,177",TRUE,0.07890341
South Dakota,Tripp,440,Tripp,"5,441",TRUE,0.080867488
South Dakota,Turner,739,Turner,"8,384",TRUE,0.088144084
South Dakota,Union,1127,Union,"15,932",TRUE,0.070738137
South Dakota,Walworth,420,Walworth,"5,435",TRUE,0.077276909
South Dakota,Yankton,1450,Yankton,"22,814",TRUE,0.063557465
South Dakota,Ziebach,155,Ziebach,"2,756",TRUE,0.056240929
Tennessee,Anderson,2589,Anderson,"76,978",TRUE,0.033632986
Tennessee,Bedford,2412,Bedford,"49,713",TRUE,0.048518496
Tennessee,Benton,718,Benton,"16,160",TRUE,0.044430693
Tennessee,Bledsoe,1133,Bledsoe,"15,064",TRUE,0.075212427
Tennessee,Blount,4900,Blount,"133,088",TRUE,0.036817745
Tennessee,Bradley,4649,Bradley,"108,110",TRUE,0.043002497
Tennessee,Campbell,1389,Campbell,"39,842",TRUE,0.034862708
Tennessee,Cannon,666,Cannon,"14,678",TRUE,0.045374029
Tennessee,Carroll,1565,Carroll,"27,767",TRUE,0.056361868
Tennessee,Carter,2453,Carter,"56,391",TRUE,0.043499849
Tennessee,Cheatham,1432,Cheatham,"40,667",TRUE,0.035212826
Tennessee,Chester,949,Chester,"17,297",TRUE,0.054865005
Tennessee,Claiborne,718,Claiborne,"31,959",TRUE,0.022466285
Tennessee,Clay,519,Clay,"7,615",TRUE,0.068154957
Tennessee,Cocke,1497,Cocke,"36,004",TRUE,0.041578713
Tennessee,Coffee,2547,Coffee,"56,520",TRUE,0.045063694
Tennessee,Crockett,1096,Crockett,"14,230",TRUE,0.077020379
Tennessee,Cumberland,2328,Cumberland,"60,520",TRUE,0.038466623
Tennessee,Davidson,39770,Davidson,"694,144",TRUE,0.057293587
Tennessee,Decatur,885,Decatur,"11,663",TRUE,0.075880991
Tennessee,DeKalb,1056,DeKalb,"20,490",TRUE,0.051537335
Tennessee,Dickson,2597,Dickson,"53,948",TRUE,0.048138949
Tennessee,Dyer,3004,Dyer,"37,159",TRUE,0.080841788
Tennessee,Fayette,2088,Fayette,"41,133",TRUE,0.050762162
Tennessee,Fentress,1133,Fentress,"18,523",TRUE,0.061167198
Tennessee,Franklin,1844,Franklin,"42,208",TRUE,0.0436884
Tennessee,Gibson,2893,Gibson,"49,133",TRUE,0.058880996
Tennessee,Giles,1311,Giles,"29,464",TRUE,0.044494977
Tennessee,Grainger,860,Grainger,"23,320",TRUE,0.036878216
Tennessee,Greene,2715,Greene,"69,069",TRUE,0.039308518
Tennessee,Grundy,720,Grundy,"13,427",TRUE,0.053623296
Tennessee,Hamblen,3163,Hamblen,"64,934",TRUE,0.048710999
Tennessee,Hamilton,15382,Hamilton,"367,804",TRUE,0.041821187
Tennessee,Hancock,138,Hancock,"6,620",TRUE,0.020845921
Tennessee,Hardeman,2175,Hardeman,"25,050",TRUE,0.086826347
Tennessee,Hardin,1680,Hardin,"25,652",TRUE,0.065491969
Tennessee,Hawkins,1727,Hawkins,"56,786",TRUE,0.030412426
Tennessee,Haywood,1553,Haywood,"17,304",TRUE,0.089748035
Tennessee,Henderson,1736,Henderson,"28,117",TRUE,0.061742007
Tennessee,Henry,1352,Henry,"32,345",TRUE,0.041799351
Tennessee,Hickman,1077,Hickman,"25,178",TRUE,0.042775439
Tennessee,Houston,563,Houston,"8,201",TRUE,0.068650165
Tennessee,Humphreys,629,Humphreys,"18,582",TRUE,0.033849962
Tennessee,Jackson,650,Jackson,"11,786",TRUE,0.055150178
Tennessee,Jefferson,2057,Jefferson,"54,495",TRUE,0.037746582
Tennessee,Johnson,1351,Johnson,"17,788",TRUE,0.075950079
Tennessee,Knox,17026,Knox,"470,313",TRUE,0.036201423
Tennessee,Lake,1132,Lake,"7,016",TRUE,0.161345496
Tennessee,Lauderdale,1959,Lauderdale,"25,633",TRUE,0.076424921
Tennessee,Lawrence,2430,Lawrence,"44,142",TRUE,0.055049613
Tennessee,Lewis,690,Lewis,"12,268",TRUE,0.056243887
Tennessee,Lincoln,1358,Lincoln,"34,366",TRUE,0.039515801
Tennessee,Loudon,2084,Loudon,"54,068",TRUE,0.038544056
Tennessee,Macon,1726,Macon,"24,602",TRUE,0.070156898
Tennessee,Madison,4964,Madison,"97,984",TRUE,0.050661332
Tennessee,Marion,1014,Marion,"28,907",TRUE,0.035078009
Tennessee,Marshall,1577,Marshall,"34,375",TRUE,0.045876364
Tennessee,Maury,5266,Maury,"96,387",TRUE,0.054633924
Tennessee,McMinn,2271,McMinn,"53,794",TRUE,0.042216604
Tennessee,McNairy,1357,McNairy,"25,694",TRUE,0.052813887
Tennessee,Meigs,443,Meigs,"12,422",TRUE,0.035662534
Tennessee,Monroe,1916,Monroe,"46,545",TRUE,0.041164464
Tennessee,Montgomery,5956,Montgomery,"208,993",TRUE,0.028498562
Tennessee,Moore,355,Moore,"6,488",TRUE,0.0547164
Tennessee,Morgan,609,Morgan,"21,403",TRUE,0.028453955
Tennessee,Obion,2440,Obion,"30,069",TRUE,0.081146696
Tennessee,Overton,1473,Overton,"22,241",TRUE,0.066229036
Tennessee,Perry,452,Perry,"8,076",TRUE,0.055968301
Tennessee,Pickett,359,Pickett,"5,048",TRUE,0.071117274
Tennessee,Polk,614,Polk,"16,832",TRUE,0.036478137
Tennessee,Putnam,5567,Putnam,"80,245",TRUE,0.069375039
Tennessee,Rhea,1498,Rhea,"33,167",TRUE,0.045165375
Tennessee,Roane,2116,Roane,"53,382",TRUE,0.03963883
Tennessee,Robertson,3415,Robertson,"71,813",TRUE,0.047554064
Tennessee,Rutherford,16264,Rutherford,"332,285",TRUE,0.048945935
Tennessee,Scott,875,Scott,"22,068",TRUE,0.039650172
Tennessee,Sequatchie,484,Sequatchie,"15,026",TRUE,0.032210835
Tennessee,Sevier,4419,Sevier,"98,250",TRUE,0.044977099
Tennessee,Shelby,44615,Shelby,"937,166",TRUE,0.047606294
Tennessee,Smith,1338,Smith,"20,157",TRUE,0.066378925
Tennessee,Stewart,535,Stewart,"13,715",TRUE,0.039008385
Tennessee,Sullivan,5755,Sullivan,"158,348",TRUE,0.036344002
Tennessee,Sumner,8696,Sumner,"191,283",TRUE,0.045461437
Tennessee,Tipton,3294,Tipton,"61,599",TRUE,0.053474894
