state_name,county_name,per_gop,per_dem
Illinois,Christian County,0.714862682,0.266310426
Illinois,Clark County,0.745203837,0.238609113
Illinois,Clay County,0.815835267,0.163718097
Illinois,Clinton County,0.745284498,0.23297978
Illinois,Coles County,0.622207388,0.355896751
Illinois,Cook County,0.240488171,0.743505533
Illinois,Crawford County,0.745832891,0.233358106
Illinois,Cumberland County,0.78641109,0.195276399
Illinois,DeKalb County,0.456458772,0.513513514
Illinois,De Witt County,0.703402552,0.271578684
Illinois,Douglas County,0.711296593,0.266064487
Illinois,DuPage County,0.399145267,0.57976267
Illinois,Edgar County,0.756746811,0.229268891
Illinois,Edwards County,0.841152019,0.144893112
Illinois,Effingham County,0.786880941,0.194317525
Illinois,Fayette County,0.79986046,0.18090302
Illinois,Ford County,0.727860185,0.248347775
Illinois,Franklin County,0.730960623,0.253678061
Illinois,Fulton County,0.593206999,0.3857238
Illinois,Gallatin County,0.755331089,0.232323232
Illinois,Greene County,0.76590617,0.216741645
Illinois,Grundy County,0.620151515,0.357765152
Illinois,Hamilton County,0.794485635,0.190222428
Illinois,Hancock County,0.808682407,0.169687738
Illinois,Hardin County,0,0
Illinois,Henderson County,0.654709748,0.32475356
Illinois,Henry County,0.595769591,0.380970965
Illinois,Iroquois County,0.774962529,0.206623367
Illinois,Jackson County,0.479955703,0.491871539
Illinois,Jasper County,0.804729488,0.180222143
Illinois,Jefferson County,0.715779195,0.26405882
Illinois,Jersey County,0.728437448,0.247529727
Illinois,Jo Daviess County,0.573936042,0.408511661
Illinois,Johnson County,0.7842285,0.198696057
Illinois,Kane County,0.417356691,0.561360382
Illinois,Kankakee County,0.571296427,0.404432022
Illinois,Kendall County,0.459341173,0.516595281
Illinois,Knox County,0.520250044,0.458751541
Illinois,Lake County,0.369869163,0.610589066
Illinois,LaSalle County,0.566384262,0.412867654
Illinois,Lawrence County,0.760150494,0.221664838
Illinois,Lee County,0.58614152,0.389456302
Illinois,Livingston County,0.711713297,0.267933603
Illinois,Logan County,0.689334451,0.287337044
Illinois,McDonough County,0.570301058,0.404637917
Illinois,McHenry County,0.499817711,0.474880601
Illinois,McLean County,0.463896199,0.502442164
Illinois,Macon County,0.579821801,0.40121388
Illinois,Macoupin County,0.671349137,0.305740207
Illinois,Madison County,0.554751411,0.418945212
Illinois,Marion County,0.728476821,0.255373533
Illinois,Marshall County,0.661516633,0.31593883
Illinois,Mason County,0.687537004,0.29366489
Illinois,Massac County,0.733352933,0.25268264
Illinois,Menard County,0.685073339,0.290767903
Illinois,Mercer County,0.608914286,0.367085714
Illinois,Monroe County,0.668093607,0.30864726
Illinois,Montgomery County,0.693671995,0.283847894
Illinois,Morgan County,0.650272506,0.32963425
Illinois,Moultrie County,0.737234996,0.2455957
Illinois,Ogle County,0.61797235,0.357142857
Illinois,Peoria County,0.457210931,0.517844987
Illinois,Perry County,0.726143141,0.259343936
Illinois,Piatt County,0.635175161,0.337248494
Illinois,Pike County,0.795686575,0.186064319
Illinois,Pope County,0.791896869,0.198895028
Illinois,Pulaski County,0.645762068,0.338654504
Illinois,Putnam County,0.591330344,0.391330344
Illinois,Randolph County,0.742816864,0.241004296
Illinois,Richland County,0.854971637,0.145028363
Illinois,Rock Island County,0.4282397,0.549018727
Illinois,St. Clair County,0.447212905,0.532646542
Illinois,Saline County,0.730751873,0.251466739
Illinois,Sangamon County,0.510589588,0.467033862
Illinois,Schuyler County,0.7080348,0.272262027
Illinois,Scott County,0.770695971,0.208424908
Illinois,Shelby County,0.779815752,0.206490165
Illinois,Stark County,0.694203402,0.282540784
Illinois,Stephenson County,0.571341975,0.408281265
Illinois,Tazewell County,0.617250358,0.358202405
Illinois,Union County,0.692108813,0.289455935
Illinois,Vermilion County,0.655027359,0.32618528
Illinois,Wabash County,0.756080114,0.223175966
Illinois,Warren County,0.590070743,0.389969682
Illinois,Washington County,0.772049532,0.207101339
Illinois,Wayne County,0.844559585,0.139543099
Illinois,White County,0.779213786,0.204227248
Illinois,Whiteside County,0.531004623,0.447457254
Illinois,Will County,0.447805952,0.53129505
Illinois,Williamson County,0.676984151,0.301674477
Illinois,Winnebago County,0.47655626,0.501573878
Illinois,Woodford County,0.692158072,0.28350491
Indiana,Adams County,0.750456525,0.227279112
Indiana,Allen County,0.544869822,0.433071006
Indiana,Bartholomew County,0.61734483,0.356318356
Indiana,Benton County,0.730741191,0.245200486
Indiana,Blackford County,0.716847217,0.257004109
Indiana,Boone County,0.580545455,0.395948052
Indiana,Brown County,0.643246854,0.338046988
Indiana,Carroll County,0.744797141,0.233760774
Indiana,Cass County,0.694713279,0.28336296
Indiana,Clark County,0.579875948,0.397794624
Indiana,Clay County,0.773641769,0.207624012
Indiana,Clinton County,0.720160481,0.259316411
Indiana,Crawford County,0.703316583,0.275175879
Indiana,Daviess County,0.799933172,0.181187871
Indiana,Dearborn County,0.770001183,0.214739166
Indiana,Decatur County,0.778301887,0.198113208
Indiana,DeKalb County,0.724308099,0.252645503
Indiana,Delaware County,0.556680708,0.424851113
Indiana,Dubois County,0.689383169,0.28855767
Indiana,Elkhart County,0.632015177,0.351286985
Indiana,Fayette County,0.764340627,0.220480978
Indiana,Floyd County,0.56033141,0.419314672
Indiana,Fountain County,0.770888137,0.204058625
Indiana,Franklin County,0.806373773,0.177816608
Indiana,Fulton County,0.732064742,0.249343832
Indiana,Gibson County,0.731023817,0.249118466
Indiana,Grant County,0.680976864,0.294344473
Indiana,Greene County,0.751116222,0.229265323
Indiana,Hamilton County,0.523992758,0.455921721
Indiana,Hancock County,0.675787168,0.300533712
Indiana,Harrison County,0.719934754,0.264099649
Indiana,Hendricks County,0.608220851,0.3685817
Indiana,Henry County,0.715617716,0.263736264
Indiana,Howard County,0.649942145,0.326694404
Indiana,Huntington County,0.738180797,0.238910724
Indiana,Jackson County,0.756575528,0.223619919
Indiana,Jasper County,0.734624072,0.245111326
Indiana,Jay County,0.751358375,0.227498228
Indiana,Jefferson County,0.655959253,0.321290323
Indiana,Jennings County,0.774630642,0.205942372
Indiana,Johnson County,0.658348761,0.317918852
Indiana,Knox County,0.727147938,0.253759281
Indiana,Kosciusko County,0.738604028,0.232940914
Indiana,LaGrange County,0.762719834,0.221480297
Indiana,Lake County,0.416527042,0.56667711
Indiana,LaPorte County,0.525399745,0.453192909
Indiana,Lawrence County,0.7404015,0.235442077
Indiana,Madison County,0.603013619,0.377166039
Indiana,Marion County,0.343151343,0.633355106
Indiana,Marshall County,0.695049704,0.286775781
Indiana,Martin County,0.78157129,0.196120272
Indiana,Miami County,0.753812185,0.223211205
Indiana,Monroe County,0.350127703,0.63234291
Indiana,Montgomery County,0.736073962,0.244970345
Indiana,Morgan County,0.759650964,0.214751201
Indiana,Newton County,0.749810347,0.228948566
Indiana,Noble County,0.738668887,0.242493625
Indiana,Ohio County,0.756005057,0.237041719
Indiana,Orange County,0.728425821,0.25186863
Indiana,Owen County,0.734745335,0.243973777
Indiana,Parke County,0.768945869,0.214102564
Indiana,Perry County,0.611747195,0.366613236
Indiana,Pike County,0.754340836,0.227491961
Indiana,Porter County,0.520865641,0.459969911
Indiana,Posey County,0.694059107,0.287319059
Indiana,Pulaski County,0.730431791,0.251677275
Indiana,Putnam County,0.739861404,0.237782465
Indiana,Randolph County,0.750315942,0.226755732
Indiana,Ripley County,0.789469994,0.194475603
Indiana,Rush County,0.760842158,0.221129602
Indiana,St. Joseph County,0.460003289,0.518144132
Indiana,Scott County,0.720125786,0.265133648
Indiana,Shelby County,0.727781386,0.250936704
Indiana,Spencer County,0.682125962,0.297560523
Indiana,Starke County,0.724221554,0.257056941
Indiana,Steuben County,0.699969088,0.278763524
Indiana,Sullivan County,0.742669924,0.239115948
Indiana,Switzerland County,0.754576108,0.232177264
Indiana,Tippecanoe County,0.484124318,0.490228195
Indiana,Tipton County,0.752092565,0.225750862
Indiana,Union County,0.769693498,0.210827843
Indiana,Vanderburgh County,0.539358864,0.443600882
Indiana,Vermillion County,0.693048128,0.286764706
Indiana,Vigo County,0.562292111,0.414745487
Indiana,Wabash County,0.737224277,0.239347856
Indiana,Warren County,0.760339817,0.21775095
Indiana,Warrick County,0.629323575,0.351758942
Indiana,Washington County,0.751298327,0.229494683
Indiana,Wayne County,0.635058926,0.344299038
Indiana,Wells County,0.770951705,0.207954545
Indiana,White County,0.713056726,0.271708934
Indiana,Whitley County,0.731243957,0.240771287
Iowa,Adair County,0.697346402,0.28615826
Iowa,Adams County,0.708063021,0.273401297
Iowa,Allamakee County,0.634535461,0.345220539
Iowa,Appanoose County,0.69351368,0.29065478
Iowa,Audubon County,0.671838407,0.31352459
Iowa,Benton County,0.627538114,0.352498804
Iowa,Black Hawk County,0.445130656,0.535259733
Iowa,Boone County,0.568077878,0.411799294
Iowa,Bremer County,0.570180267,0.409660107
Iowa,Buchanan County,0.596432553,0.38730955
Iowa,Buena Vista County,0.620444226,0.363357467
Iowa,Butler County,0.685551707,0.299851559
Iowa,Calhoun County,0.702800533,0.280053343
Iowa,Carroll County,0.684326906,0.305501504
Iowa,Cass County,0.68387008,0.302917699
Iowa,Cedar County,0.575633,0.405213492
Iowa,Cerro Gordo County,0.522610742,0.459821804
Iowa,Cherokee County,0.691219437,0.29770875
Iowa,Chickasaw County,0.651050325,0.337464108
Iowa,Clarke County,0.672953279,0.314187741
Iowa,Clay County,0.685851587,0.297496647
Iowa,Clayton County,0.637302996,0.348606617
Iowa,Clinton County,0.541124488,0.438039645
Iowa,Crawford County,0.679261125,0.310663308
Iowa,Dallas County,0.501137035,0.481297115
Iowa,Davis County,0.739692608,0.247133447
Iowa,Decatur County,0.687976848,0.2946593
Iowa,Delaware County,0.667868951,0.316300972
Iowa,Des Moines County,0.53085677,0.445530656
Iowa,Dickinson County,0.662333037,0.326001781
Iowa,Dubuque County,0.504673244,0.475762184
Iowa,Emmet County,0.673195876,0.313402062
Iowa,Fayette County,0.603397486,0.376472899
Iowa,Floyd County,0.589334662,0.394717169
Iowa,Franklin County,0.668489939,0.317640164
Iowa,Fremont County,0.703242542,0.279636835
Iowa,Greene County,0.637316977,0.349821923
Iowa,Grundy County,0.67892562,0.303856749
Iowa,Guthrie County,0.67074894,0.311665882
Iowa,Hamilton County,0.581963363,0.333724753
Iowa,Hancock County,0.712546665,0.27316994
Iowa,Hardin County,0.651810585,0.331587744
Iowa,Harrison County,0.683816306,0.299607073
Iowa,Henry County,0.653050984,0.32868326
Iowa,Howard County,0.631462036,0.357835218
Iowa,Humboldt County,0.717722233,0.271001691
Iowa,Ida County,0.747984395,0.238491547
Iowa,Iowa County,0.618464389,0.365067929
Iowa,Jackson County,0.624212988,0.362385321
Iowa,Jasper County,0.598681929,0.383380407
Iowa,Jefferson County,0.496201966,0.481903485
Iowa,Johnson County,0.274320929,0.708112959
Iowa,Jones County,0.599361605,0.384222526
Iowa,Keokuk County,0.717633718,0.267246267
Iowa,Kossuth County,0.691307701,0.297014432
Iowa,Lee County,0.583876562,0.391065128
Iowa,Linn County,0.419931066,0.557720455
Iowa,Louisa County,0.657153586,0.324070597
Iowa,Lucas County,0.709935205,0.277321814
Iowa,Lyon County,0.832895505,0.155720957
Iowa,Madison County,0.663573322,0.319600245
Iowa,Mahaska County,0.729022054,0.254283455
Iowa,Marion County,0.658635583,0.321069886
Iowa,Marshall County,0.527756318,0.450888423
Iowa,Mills County,0.675639627,0.303140536
Iowa,Mitchell County,0.632330181,0.353052451
Iowa,Monona County,0.689011455,0.298472635
Iowa,Monroe County,0.728274174,0.263892289
Iowa,Montgomery County,0.687781955,0.297556391
Iowa,Muscatine County,0.524649765,0.454311891
Iowa,O'Brien County,0.777217876,0.208062591
Iowa,Osceola County,0.808421053,0.180451128
Iowa,Page County,0.7074079,0.277430509
Iowa,Palo Alto County,0.680808081,0.306868687
Iowa,Plymouth County,0.740698906,0.246664313
Iowa,Pocahontas County,0.739335253,0.243915205
Iowa,Polk County,0.413967929,0.56688024
Iowa,Pottawattamie County,0.573786981,0.406052522
Iowa,Poweshiek County,0.558771237,0.425325958
Iowa,Ringgold County,0.724990772,0.261351052
Iowa,Sac County,0.734756649,0.251311742
Iowa,Scott County,0.471302583,0.506158313
Iowa,Shelby County,0.692670698,0.288895443
Iowa,Sioux County,0.82717873,0.159263558
Iowa,Story County,0.400102288,0.573893031
Iowa,Tama County,0.587524928,0.396299579
Iowa,Taylor County,0.759716225,0.230104874
Iowa,Union County,0.649813644,0.333981526
Iowa,Van Buren County,0.754751848,0.230992608
Iowa,Wapello County,0.60949209,0.372830334
Iowa,Warren County,0.573025359,0.405007269
Iowa,Washington County,0.592498086,0.387683933
Iowa,Wayne County,0.753464389,0.234289397
Iowa,Webster County,0.613807437,0.370969554
Iowa,Winnebago County,0.622920518,0.358763233
Iowa,Winneshiek County,0.518029246,0.466683283
Iowa,Woodbury County,0.569733463,0.414061808
Iowa,Worth County,0.620299048,0.361576801
Iowa,Wright County,0.662608138,0.319769305
Kansas,Allen County,0.711229031,0.266860664
Kansas,Anderson County,0.772580645,0.205645161
Kansas,Atchison County,0.660010941,0.316466083
Kansas,Barber County,0.861219196,0.122784263
Kansas,Barton County,0.773652039,0.210017334
Kansas,Bourbon County,0.749618321,0.229770992
Kansas,Brown County,0.729299363,0.247497725
Kansas,Butler County,0.696487823,0.28181932
Kansas,Chase County,0.753721245,0.230717185
Kansas,Chautauqua County,0.85495716,0.129742962
Kansas,Cherokee County,0.740301845,0.241811068
Kansas,Cheyenne County,0.827142857,0.157142857
Kansas,Clark County,0.844465649,0.136450382
Kansas,Clay County,0.756894049,0.213594582
Kansas,Cloud County,0.762338285,0.21394346
Kansas,Coffey County,0.76596223,0.208633094
Kansas,Comanche County,0.824115044,0.139380531
Kansas,Cowley County,0.67874344,0.299834663
Kansas,Crawford County,0.604775194,0.370294574
Kansas,Decatur County,0.844993141,0.14266118
Kansas,Dickinson County,0.761951114,0.220635951
Kansas,Doniphan County,0.802667392,0.184540011
Kansas,Douglas County,0.290875912,0.685366701
Kansas,Edwards County,0.797593772,0.18895966
Kansas,Elk County,0.838901262,0.141796585
Kansas,Ellis County,0.708762314,0.269091178
Kansas,Ellsworth County,0.750534569,0.230220955
Kansas,Finney County,0.617390546,0.36237572
Kansas,Ford County,0.651186441,0.330621469
Kansas,Franklin County,0.679839961,0.29582755
Kansas,Geary County,0.557727419,0.410804425
Kansas,Gove County,0.876482903,0.113747383
Kansas,Graham County,0.807987711,0.170506912
Kansas,Grant County,0.778955954,0.20269168
Kansas,Gray County,0.835267857,0.150446429
Kansas,Greeley County,0.853736089,0.122416534
Kansas,Greenwood County,0.79339934,0.185478548
Kansas,Hamilton County,0.817204301,0.160095579
Kansas,Harper County,0.810357959,0.172505712
Kansas,Harvey County,0.587941764,0.390513091
Kansas,Haskell County,0.797541576,0.188720174
Kansas,Hodgeman County,0.838334947,0.146176186
Kansas,Jackson County,0.685683364,0.286332715
Kansas,Jefferson County,0.646383467,0.324183279
Kansas,Jewell County,0.851368159,0.131218905
Kansas,Johnson County,0.449867223,0.529102496
Kansas,Kearny County,0.802547771,0.180467091
Kansas,Kingman County,0.789513871,0.189615678
Kansas,Kiowa County,0.840210711,0.134328358
Kansas,Labette County,0.670192536,0.309840742
Kansas,Lane County,0.852477477,0.128378378
Kansas,Leavenworth County,0.591942406,0.380811297
Kansas,Lincoln County,0.810828025,0.169426752
Kansas,Linn County,0.803589639,0.176014685
Kansas,Logan County,0.85664579,0.128740431
Kansas,Lyon County,0.541844076,0.431507855
Kansas,McPherson County,0.68950101,0.28677531
Kansas,Marion County,0.733288658,0.245099682
Kansas,Marshall County,0.729046387,0.246665339
Kansas,Meade County,0.834532374,0.144438296
Kansas,Miami County,0.68747163,0.291250567
Kansas,Mitchell County,0.807502468,0.179993419
Kansas,Montgomery County,0.741291645,0.238825226
Kansas,Morris County,0.731835732,0.253071253
Kansas,Morton County,0.863284609,0.126397248
Kansas,Nemaha County,0.819911111,0.163555556
Kansas,Neosho County,0.723336853,0.260521949
Kansas,Ness County,0.884330868,0.098856759
Kansas,Norton County,0.827196653,0.151046025
Kansas,Osage County,0.70834917,0.265931838
Kansas,Osborne County,0.83728278,0.14481306
Kansas,Ottawa County,0.817030706,0.15954416
Kansas,Pawnee County,0.747787611,0.234144543
Kansas,Phillips County,0.867732558,0.115552326
Kansas,Pottawatomie County,0.721576278,0.254155287
Kansas,Pratt County,0.751643535,0.224981738
Kansas,Rawlins County,0.837566845,0.143048128
Kansas,Reno County,0.658763076,0.315727656
Kansas,Republic County,0.821793417,0.158910329
Kansas,Rice County,0.753427896,0.225295508
Kansas,Riley County,0.468413331,0.500523999
Kansas,Rooks County,0.862081924,0.124765126
Kansas,Rush County,0.815217391,0.166475973
Kansas,Russell County,0.806357539,0.172353456
Kansas,Saline County,0.640416545,0.335494124
Kansas,Scott County,0.857450474,0.124892334
Kansas,Sedgwick County,0.55093373,0.425282835
Kansas,Seward County,0.644243969,0.340458914
Kansas,Shawnee County,0.474536349,0.500017844
Kansas,Sheridan County,0.885468862,0.103078024
Kansas,Sherman County,0.83127572,0.144407033
Kansas,Smith County,0.828871893,0.156787763
Kansas,Stafford County,0.808626673,0.176003966
Kansas,Stanton County,0.791395046,0.191655802
Kansas,Stevens County,0.8668002,0.116675013
Kansas,Sumner County,0.74199833,0.236663883
Kansas,Thomas County,0.818661044,0.163943068
Kansas,Trego County,0.836556457,0.148471616
Kansas,Wabaunsee County,0.728567729,0.247604248
Kansas,Wallace County,0.932680539,0.053855569
Kansas,Washington County,0.820260288,0.164263102
Kansas,Wichita County,0.835587929,0.152965661
Kansas,Wilson County,0.797896897,0.18235445
Kansas,Woodson County,0.795317726,0.189297659
Kansas,Wyandotte County,0.335928285,0.645398951
Kentucky,Adair County,0.829835766,0.158759124
Kentucky,Allen County,0.810230671,0.175352413
Kentucky,Anderson County,0.728912027,0.252602988
Kentucky,Ballard County,0.794319527,0.195266272
Kentucky,Barren County,0.730362839,0.255532297
Kentucky,Bath County,0.708370357,0.279545051
Kentucky,Bell County,0.81043409,0.178116288
Kentucky,Boone County,0.668885638,0.311964536
Kentucky,Bourbon County,0.641583748,0.341625207
Kentucky,Boyd County,0.657211163,0.3256402
Kentucky,Boyle County,0.612791822,0.365934521
Kentucky,Bracken County,0.800282619,0.188412624
Kentucky,Breathitt County,0.753400459,0.229818053
Kentucky,Breckinridge County,0.754925988,0.230369572
Kentucky,Bullitt County,0.731177675,0.25125006
Kentucky,Butler County,0.809795918,0.176163265
Kentucky,Caldwell County,0.762511657,0.222723034
Kentucky,Calloway County,0.650283554,0.332073094
Kentucky,Campbell County,0.58271615,0.396374647
Kentucky,Carlisle County,0.818423048,0.175511751
Kentucky,Carroll County,0.714216634,0.269825919
Kentucky,Carter County,0.757379596,0.228033834
Kentucky,Casey County,0.86166504,0.128015618
Kentucky,Christian County,0.631940661,0.347651175
Kentucky,Clark County,0.651138431,0.330999504
Kentucky,Clay County,0.879594256,0.109471743
Kentucky,Clinton County,0.867802109,0.122262774
Kentucky,Crittenden County,0.813531353,0.172324375
Kentucky,Cumberland County,0.836808704,0.153520701
Kentucky,Daviess County,0.629476333,0.350721286
Kentucky,Edmonson County,0.787345075,0.200097847
Kentucky,Elliott County,0.749916528,0.237729549
Kentucky,Estill County,0.779816514,0.207186544
Kentucky,Fayette County,0.384927278,0.592497646
Kentucky,Fleming County,0.782965478,0.208545557
Kentucky,Floyd County,0.749098025,0.237509937
Kentucky,Franklin County,0.494783676,0.485271556
Kentucky,Fulton County,0.661995054,0.327287716
Kentucky,Gallatin County,0.767731878,0.213561964
Kentucky,Garrard County,0.775786814,0.210199862
Kentucky,Grant County,0.785469932,0.198505582
Kentucky,Graves County,0.775956284,0.209177978
Kentucky,Grayson County,0.78873592,0.200250313
Kentucky,Green County,0.832415692,0.158293187
Kentucky,Greenup County,0.71875,0.268100792
Kentucky,Hancock County,0.685633312,0.294528014
Kentucky,Hardin County,0.609550275,0.369853497
Kentucky,Harlan County,0.853796372,0.136177194
Kentucky,Harrison County,0.714979117,0.270910938
Kentucky,Hart County,0.758064516,0.227956989
Kentucky,Henderson County,0.615064985,0.369087307
Kentucky,Henry County,0.720468557,0.264118372
Kentucky,Hickman County,0.779445202,0.208276489
Kentucky,Hopkins County,0.732474898,0.252835627
Kentucky,Jackson County,0.892033372,0.098969409
Kentucky,Jefferson County,0.38963968,0.590638571
Kentucky,Jessamine County,0.650532725,0.325989346
Kentucky,Johnson County,0.829081633,0.157770801
Kentucky,Kenton County,0.585525195,0.392600793
Kentucky,Knott County,0.764555342,0.225847729
Kentucky,Knox County,0.829654185,0.1592707
Kentucky,Larue County,0.778660457,0.205999178
Kentucky,Laurel County,0.826615915,0.159190353
Kentucky,Lawrence County,0.80992092,0.178001438
Kentucky,Lee County,0.811495894,0.171724384
Kentucky,Leslie County,0.897776854,0.092665697
Kentucky,Letcher County,0.791023536,0.196934866
Kentucky,Lewis County,0.847526772,0.139894612
Kentucky,Lincoln County,0.77780832,0.206523731
Kentucky,Livingston County,0.801358913,0.18764988
Kentucky,Logan County,0.73417004,0.250526316
Kentucky,Lyon County,0.73320719,0.258278146
Kentucky,McCracken County,0.650391964,0.333691019
Kentucky,McCreary County,0.879776328,0.112612613
Kentucky,McLean County,0.759723965,0.224592221
Kentucky,Madison County,0.622335464,0.35446004
Kentucky,Magoffin County,0.766293372,0.222874977
Kentucky,Marion County,0.684699821,0.304883513
Kentucky,Marshall County,0.755382605,0.231267398
Kentucky,Martin County,0.888211382,0.102388211
Kentucky,Mason County,0.688238251,0.296808243
Kentucky,Meade County,0.721675051,0.257351378
Kentucky,Menifee County,0.745003224,0.241779497
Kentucky,Mercer County,0.724840222,0.258457605
Kentucky,Metcalfe County,0.78990423,0.194533121
Kentucky,Monroe County,0.868292683,0.12326454
Kentucky,Montgomery County,0.70028033,0.282666251
Kentucky,Morgan County,0.775793651,0.211940837
Kentucky,Muhlenberg County,0.737407798,0.249034071
Kentucky,Nelson County,0.675223598,0.309081527
Kentucky,Nicholas County,0.709069494,0.281213192
Kentucky,Ohio County,0.771138467,0.21601222
Kentucky,Oldham County,0.596534653,0.381951759
Kentucky,Owen County,0.786368633,0.201172591
Kentucky,Owsley County,0.881329114,0.113924051
Kentucky,Pendleton County,0.796389892,0.190902527
Kentucky,Perry County,0.765010352,0.221720309
Kentucky,Pike County,0.798739909,0.191612522
Kentucky,Powell County,0.734059946,0.248319709
Kentucky,Pulaski County,0.806223659,0.179548119
Kentucky,Robertson County,0.771378709,0.220767888
Kentucky,Rockcastle County,0.844938335,0.145683453
Kentucky,Rowan County,0.595529061,0.385494287
Kentucky,Russell County,0.839642658,0.148632049
Kentucky,Scott County,0.61331078,0.364769236
Kentucky,Shelby County,0.639278132,0.342972399
Kentucky,Simpson County,0.67430142,0.307031608
Kentucky,Spencer County,0.764191376,0.22128925
Kentucky,Taylor County,0.749061277,0.236718063
Kentucky,Todd County,0.757411896,0.224687675
Kentucky,Trigg County,0.743899132,0.242814534
Kentucky,Trimble County,0.746990741,0.234259259
Kentucky,Union County,0.754903451,0.232476813
Kentucky,Warren County,0.573834407,0.405750799
Kentucky,Washington County,0.72,0.264096386
Kentucky,Wayne County,0.804112554,0.183982684
Kentucky,Webster County,0.75187719,0.23560821
Kentucky,Whitley County,0.818377182,0.166189112
Kentucky,Wolfe County,0.703927492,0.281638134
Kentucky,Woodford County,0.549733745,0.429294589
Louisiana,Acadia Parish,0.794934037,0.191486368
Louisiana,Allen Parish,0.772069317,0.214882773
Louisiana,Ascension Parish,0.652819896,0.327300441
Louisiana,Assumption Parish,0.64717401,0.341165999
Louisiana,Avoyelles Parish,0.695581772,0.287936618
Louisiana,Beauregard Parish,0.829919912,0.155407471
Louisiana,Bienville Parish,0.551914894,0.435035461
Louisiana,Bossier Parish,0.69662428,0.286561156
Louisiana,Caddo Parish,0.457726476,0.525297392
Louisiana,Calcasieu Parish,0.666150515,0.314312328
Louisiana,Caldwell Parish,0.834943301,0.156446871
Louisiana,Cameron Parish,0.908888339,0.080217876
Louisiana,Catahoula Parish,0.728900782,0.261218608
Louisiana,Claiborne Parish,0.572948328,0.415045593
Louisiana,Concordia Parish,0.628681468,0.359877662
Louisiana,De Soto Parish,0.61834962,0.37031759
Louisiana,East Baton Rouge Parish,0.42472452,0.555172878
Louisiana,East Carroll Parish,0.355731225,0.625823452
Louisiana,East Feliciana Parish,0.577029213,0.407269959
Louisiana,Evangeline Parish,0.71716844,0.269789774
Louisiana,Franklin Parish,0.717078189,0.27345679
Louisiana,Grant Parish,0.864246167,0.123189949
Louisiana,Iberia Parish,0.649619417,0.337083117
Louisiana,Iberville Parish,0.472097613,0.509240983
Louisiana,Jackson Parish,0.706761006,0.280791405
Louisiana,Jefferson Parish,0.546881533,0.436048582
Louisiana,Jefferson Davis Parish,0.769692069,0.216157941
Louisiana,Lafayette Parish,0.633237572,0.346530331
Louisiana,Lafourche Parish,0.793689962,0.191063717
Louisiana,LaSalle Parish,0.901229334,0.090151194
Louisiana,Lincoln Parish,0.586822309,0.392166018
Louisiana,Livingston Parish,0.841284685,0.141790587
Louisiana,Madison Parish,0.413276231,0.568308351
Louisiana,Morehouse Parish,0.5624676,0.427337135
Louisiana,Natchitoches Parish,0.565301438,0.416576054
Louisiana,Orleans Parish,0.14995023,0.831485949
Louisiana,Ouachita Parish,0.610921551,0.374649394
Louisiana,Plaquemines Parish,0.672961685,0.30996913
Louisiana,Pointe Coupee Parish,0.60649907,0.378546601
Louisiana,Rapides Parish,0.651439735,0.330841757
Louisiana,Red River Parish,0.583978703,0.397870281
Louisiana,Richland Parish,0.664688129,0.32444668
Louisiana,Sabine Parish,0.828237071,0.163363533
Louisiana,St. Bernard Parish,0.633371105,0.348498584
Louisiana,St. Charles Parish,0.639373006,0.343654662
Louisiana,St. Helena Parish,0.440727509,0.543358233
Louisiana,St. James Parish,0.472915012,0.517077045
Louisiana,St. John the Baptist Parish,0.351717059,0.633725271
Louisiana,St. Landry Parish,0.56303154,0.422121786
Louisiana,St. Martin Parish,0.673237666,0.312116281
Louisiana,St. Mary Parish,0.63879065,0.347407919
Louisiana,St. Tammany Parish,0.711341089,0.269402612
Louisiana,Tangipahoa Parish,0.655659805,0.327552418
Louisiana,Tensas Parish,0.468676586,0.520360219
Louisiana,Terrebonne Parish,0.742625433,0.24217128
Louisiana,Union Parish,0.750557986,0.23694313
Louisiana,Vermilion Parish,0.802591129,0.183318694
Louisiana,Vernon Parish,0.816944637,0.167824878
Louisiana,Washington Parish,0.681955619,0.30594988
Louisiana,Webster Parish,0.649429073,0.338823013
Louisiana,West Baton Rouge Parish,0.545080514,0.439809889
Louisiana,West Carroll Parish,0.854513064,0.140538401
Louisiana,West Feliciana Parish,0.616305041,0.366624123
Louisiana,Winn Parish,0.742008032,0.247871486
Maine,Androscoggin County,0.497788965,0.469708824
Maine,Aroostook County,0.583780781,0.393683709
Maine,Cumberland County,0.306849315,0.663090947
Maine,Franklin County,0.501175931,0.461079562
Maine,Hancock County,0.42326173,0.547286603
Maine,Kennebec County,0.482913531,0.485430952
Maine,Knox County,0.387891505,0.587160954
Maine,Lincoln County,0.434263454,0.537070754
Maine,Oxford County,0.528203584,0.439783165
Maine,Penobscot County,0.523579131,0.442188162
Maine,Piscataquis County,0.619378907,0.354607784
Maine,Sagadahoc County,0.405815792,0.562775605
Maine,Somerset County,0.60185625,0.370373077
Maine,Waldo County,0.459889405,0.506170861
Maine,Washington County,0.586948996,0.389568428
Maine,York County,0.422260395,0.548375418
Maryland,Allegany County,0.684540002,0.300154043
Maryland,Anne Arundel County,0.416458146,0.563080763
Maryland,Baltimore County,0.354940205,0.627349444
Maryland,Calvert County,0.519044889,0.462545052
Maryland,Caroline County,0.65376057,0.323923962
Maryland,Carroll County,0.605766136,0.366731048
